wikipedia_ID,IMDB_ID,TMDB_ID
33142877,tt0000309,152031.0
31885101,tt0000313,179235.0
12151083,tt0000346,190636.0
31908138,tt0000349,183600.0
31908504,tt0000350,179000.0
18512306,tt0000355,179038.0
31915356,tt0000357,172115.0
10160801,tt0000359,49279.0
31915495,tt0000363,183609.0
25394489,tt0000370,128352.0
31900943,tt0000377,183602.0
27372487,tt0000387,108293.0
33581371,tt0000399,144436.0
165364,tt0000410,129863.0
527391,tt0000417,775.0
2828945,tt0000420,41278.0
32452967,tt0000430,142143.0
31917369,tt0000436,132378.0
73919,tt0000439,5698.0
17382664,tt0000442,195981.0
2894751,tt0000447,44341.0
20951051,tt0000451,132377.0
34340896,tt0000464,
18510243,tt0000465,32673.0
20952134,tt0000469,143801.0
74861,tt0000488,105352.0
25224752,tt0000498,94643.0
2539863,tt0000499,2963.0
28311860,tt0000501,458364.0
14019515,tt0000511,470691.0
12036077,tt0000516,143634.0
31917516,tt0000534,132379.0
32393630,tt0000552,232723.0
1081565,tt0000554,134750.0
25324474,tt0000565,189595.0
142995,tt0000574,20105.0
5813537,tt0000575,114136.0
1343329,tt0000582,113260.0
33613261,tt0000586,
4849466,tt0000591,396922.0
32986436,tt0000592,387383.0
17445002,tt0000602,108797.0
15114815,tt0000609,
12036514,tt0000614,172126.0
32986669,tt0000615,603786.0
8451294,tt0000618,288060.0
13291458,tt0000628,132394.0
13291567,tt0000629,269434.0
12433811,tt0000634,550856.0
12218502,tt0000637,144586.0
14215841,tt0000641,237533.0
34788977,tt0000642,757989.0
29391146,tt0000648,196604.0
19268430,tt0000654,382974.0
5954041,tt0000679,470664.0
27196741,tt0000682,
13291774,tt0000717,760713.0
14215664,tt0000728,232923.0
29391414,tt0000748,301761.0
13292205,tt0000749,44336.0
25802502,tt0000752,196609.0
4184054,tt0000754,758242.0
9558381,tt0000770,290574.0
29390824,tt0000771,776035.0
34772196,tt0000790,132395.0
13276675,tt0000797,312438.0
13277327,tt0000809,938423.0
18250600,tt0000826,
73413,tt0000832,49270.0
13278868,tt0000833,36874.0
13279017,tt0000840,131085.0
18250423,tt0000841,470787.0
6735825,tt0000843,776044.0
13279133,tt0000852,258830.0
13279270,tt0000871,417260.0
6680481,tt0000882,139298.0
13279420,tt0000895,194055.0
18230568,tt0000907,776110.0
2424274,tt0000933,200195.0
13281663,tt0000942,127105.0
15097368,tt0000950,943955.0
11224881,tt0000966,160282.0
22810098,tt0000969,254107.0
34425232,tt0000986,194060.0
28026955,tt0000990,259630.0
789992,tt0001009,144440.0
13289708,tt0001013,167250.0
10993693,tt0001016,270129.0
9588217,tt0001032,20650.0
13290108,tt0001062,118943.0
18230978,tt0001067,487311.0
6610400,tt0001072,159998.0
14527236,tt0001089,
6334750,tt0001101,1086122.0
34509292,tt0001102,
32840140,tt0001105,77133.0
25585383,tt0001106,337191.0
18268999,tt0001107,487458.0
30250518,tt0001118,189924.0
4597938,tt0001133,
28777800,tt0001200,487461.0
18298628,tt0001217,321517.0
1709616,tt0001223,2929.0
12510315,tt0001227,190004.0
15128675,tt0001242,
13294512,tt0001256,147625.0
3404221,tt0001264,462398.0
13295076,tt0001265,189586.0
15097255,tt0001299,727769.0
7251854,tt0001321,386978.0
30367493,tt0001340,194000.0
28149517,tt0001341,820040.0
14948843,tt0001367,
13295592,tt0001371,189898.0
18250732,tt0001385,435393.0
18269112,tt0001387,465504.0
14949001,tt0001428,418136.0
13295499,tt0001431,189584.0
13254122,tt0001452,176613.0
4210812,tt0001463,53759.0
34509089,tt0001467,929853.0
34360475,tt0001481,400571.0
9914800,tt0001488,137412.0
13312227,tt0001499,191091.0
18406538,tt0001508,
18300409,tt0001517,
32987200,tt0001530,988601.0
32987232,tt0001531,
3270678,tt0001544,84270.0
7255374,tt0001550,193935.0
18406336,tt0001557,206603.0
18300592,tt0001558,
9338255,tt0001561,
18299902,tt0001577,488573.0
20072147,tt0001583,979676.0
34360866,tt0001588,
32894969,tt0001604,943338.0
24096954,tt0001607,206607.0
18331584,tt0001613,193953.0
33032534,tt0001648,
18298810,tt0001654,419942.0
12254246,tt0001659,
13328808,tt0001660,193959.0
18298837,tt0001671,419966.0
25429237,tt0001673,
13329494,tt0001680,148666.0
13329038,tt0001681,188395.0
18300526,tt0001689,
15056534,tt0001693,1070347.0
18406277,tt0001701,193927.0
14972501,tt0001704,787788.0
24096515,tt0001709,387243.0
18406409,tt0001724,193945.0
32987279,tt0001731,
18298873,tt0001733,608928.0
13329688,tt0001740,130450.0
18406758,tt0001741,522108.0
18407628,tt0001753,621075.0
15097405,tt0001761,
18406680,tt0001769,469507.0
26442207,tt0001776,130044.0
32987524,tt0001785,
18407765,tt0001789,190883.0
32943323,tt0001803,
18300655,tt0001808,
18406483,tt0001818,
18331329,tt0001840,334061.0
32895002,tt0001862,205462.0
22676008,tt0001872,
18300816,tt0001890,
18300184,tt0001893,
18406623,tt0001904,
7415632,tt0001910,249818.0
32895030,tt0001911,
30250429,tt0001913,193928.0
2718477,tt0001915,233095.0
18407699,tt0001928,193915.0
18298771,tt0001949,608931.0
14214439,tt0001968,
18300004,tt0001969,
13344146,tt0001973,191090.0
18300740,tt0001983,
14972735,tt0001984,787249.0
18407868,tt0001987,621078.0
7226484,tt0002013,
15752401,tt0002020,193848.0
28359911,tt0002026,339280.0
14975616,tt0002034,370305.0
7226372,tt0002050,
18419699,tt0002066,192267.0
13384914,tt0002078,
13387349,tt0002082,193899.0
18419581,tt0002093,
18419783,tt0002095,963769.0
19236804,tt0002101,71266.0
14462282,tt0002113,114146.0
32987604,tt0002119,
13387430,tt0002121,669541.0
26140414,tt0002126,193835.0
2502728,tt0002130,70512.0
12493658,tt0002136,160550.0
3127183,tt0002137,815123.0
32987563,tt0002140,
7856323,tt0002143,130523.0
18408000,tt0002162,206609.0
13375343,tt0002177,491047.0
14975506,tt0002184,370119.0
18408143,tt0002190,193896.0
12179693,tt0002197,193838.0
73497,tt0002199,119876.0
30250998,tt0002208,
13387516,tt0002212,621071.0
18410041,tt0002214,746720.0
13384714,tt0002216,669539.0
22520087,tt0002234,1201731.0
13384575,tt0002241,938625.0
14949534,tt0002247,936768.0
26307898,tt0002251,587536.0
19238871,tt0002260,128973.0
13375486,tt0002266,669537.0
13384814,tt0002277,490836.0
18418022,tt0002278,491384.0
23973848,tt0002281,127271.0
32987543,tt0002292,
18417599,tt0002303,193855.0
22555832,tt0002305,
24160361,tt0002329,1068700.0
14973408,tt0002330,729223.0
14973071,tt0002331,370307.0
18417944,tt0002343,
20072279,tt0002349,538818.0
33916866,tt0002350,193902.0
32895116,tt0002361,
1120159,tt0002381,42553.0
14824474,tt0002382,491024.0
13385065,tt0002383,938636.0
5988501,tt0002391,128671.0
19200216,tt0002394,
18408072,tt0002401,
18410255,tt0002408,193867.0
13375607,tt0002409,491046.0
18417680,tt0002412,
13375754,tt0002415,191068.0
7257311,tt0002429,192294.0
18410187,tt0002442,
15999185,tt0002452,193850.0
12156493,tt0002461,46758.0
15110213,tt0002465,437442.0
18419858,tt0002470,369112.0
6149842,tt0002475,437278.0
32987577,tt0002491,
18409687,tt0002493,
13375078,tt0002497,192262.0
18417913,tt0002503,
7225922,tt0002509,
18409877,tt0002510,
30367442,tt0002512,193885.0
18417818,tt0002521,522130.0
32895091,tt0002525,1095051.0
18409573,tt0002536,192270.0
22520281,tt0002544,205504.0
13344637,tt0002546,669534.0
18409735,tt0002550,193844.0
8620341,tt0002553,98056.0
15308330,tt0002555,399312.0
14972232,tt0002569,132521.0
2695568,tt0002574,408876.0
18419534,tt0002585,491376.0
32895415,tt0002594,
13420074,tt0002596,940136.0
13389082,tt0002603,939119.0
2702442,tt0002605,269280.0
13680904,tt0002606,263489.0
13296243,tt0002610,205453.0
17877862,tt0002618,
1090641,tt0002646,179835.0
32895202,tt0002649,
17956170,tt0002654,
13697140,tt0002658,191969.0
14931837,tt0002659,132532.0
7637711,tt0002663,132534.0
18037145,tt0002669,678349.0
13404140,tt0002684,346766.0
22521655,tt0002685,557274.0
17877412,tt0002686,
17956466,tt0002688,
13391863,tt0002702,468026.0
13389288,tt0002718,939126.0
10107506,tt0002719,174041.0
7267351,tt0002729,945338.0
32479122,tt0002736,488196.0
13391420,tt0002745,939130.0
23924309,tt0002755,191966.0
14837333,tt0002761,669555.0
32943637,tt0002775,
13404050,tt0002776,940059.0
32990868,tt0002795,116857.0
7226958,tt0002800,941477.0
7884497,tt0002813,84512.0
14836457,tt0002819,669548.0
33956547,tt0002820,465489.0
17877987,tt0002825,
13401755,tt0002829,939645.0
31174331,tt0002832,396897.0
13706564,tt0002839,266755.0
15913956,tt0002844,319287.0
13707776,tt0002851,161522.0
13707654,tt0002852,266924.0
13706688,tt0002853,266748.0
13707848,tt0002854,267149.0
13697182,tt0002874,266574.0
13696763,tt0002876,790869.0
13401923,tt0002890,939660.0
13696889,tt0002894,263493.0
13391996,tt0002902,
31424999,tt0002910,191999.0
13706555,tt0002920,266752.0
32474032,tt0002922,375985.0
13707945,tt0002932,267155.0
13680074,tt0002940,264627.0
13399477,tt0002950,939141.0
7267540,tt0002984,
14827680,tt0002985,191427.0
24160420,tt0002996,
13399881,tt0003001,939218.0
33328328,tt0003006,488030.0
14837159,tt0003011,381601.0
21531637,tt0003014,147622.0
22521524,tt0003022,404848.0
14836202,tt0003035,669546.0
22521553,tt0003045,
14827418,tt0003046,657328.0
13399648,tt0003057,669544.0
14072560,tt0003073,322066.0
13697319,tt0003089,266592.0
13391547,tt0003093,939131.0
22521414,tt0003101,
14975407,tt0003103,787776.0
13706500,tt0003104,132536.0
13697971,tt0003106,191926.0
14974575,tt0003107,801571.0
15097470,tt0003108,1048289.0
13404968,tt0003111,669554.0
28334089,tt0003122,369964.0
22522260,tt0003150,610400.0
4026410,tt0003151,939663.0
13389203,tt0003152,939123.0
13401841,tt0003156,
14824888,tt0003158,669542.0
13404329,tt0003163,669550.0
7241577,tt0003167,174091.0
13706605,tt0003168,266916.0
14836345,tt0003170,98062.0
13680662,tt0003178,965832.0
13392212,tt0003207,939462.0
22643012,tt0003208,304008.0
8554060,tt0003214,191909.0
12433643,tt0003215,266587.0
12179933,tt0003226,
13400533,tt0003228,643209.0
27710752,tt0003241,851016.0
12840449,tt0003249,
13696949,tt0003253,263495.0
13697084,tt0003265,191978.0
13388989,tt0003281,938420.0
32895216,tt0003287,
17877103,tt0003288,915755.0
13697370,tt0003302,266595.0
26624894,tt0003307,408880.0
13706767,tt0003308,266921.0
15308521,tt0003309,1070202.0
14933365,tt0003310,192027.0
2170497,tt0003311,129555.0
13400634,tt0003313,939583.0
17956327,tt0003320,
7270613,tt0003332,
12252710,tt0003333,266744.0
13680191,tt0003346,266577.0
7226837,tt0003357,941476.0
17877312,tt0003361,915756.0
13399429,tt0003370,932792.0
17860742,tt0003374,
22643029,tt0003376,1042858.0
14837297,tt0003385,669553.0
13707904,tt0003389,267153.0
13401587,tt0003393,939641.0
13707590,tt0003399,132538.0
13399528,tt0003409,701211.0
13400472,tt0003410,939579.0
13404488,tt0003413,940096.0
9895416,tt0003419,28627.0
17860504,tt0003424,
13401327,tt0003427,192024.0
13388826,tt0003436,192032.0
13697207,tt0003437,266579.0
13404865,tt0003440,781243.0
13388626,tt0003454,351697.0
14836252,tt0003460,619505.0
33884986,tt0003471,96128.0
17877521,tt0003474,
7385574,tt0003475,
13403916,tt0003484,546957.0
10564725,tt0003489,133123.0
13403619,tt0003492,939946.0
13392096,tt0003497,490638.0
13403429,tt0003503,939674.0
13697013,tt0003514,264628.0
13399933,tt0003516,191993.0
17860153,tt0003520,938658.0
13401265,tt0003525,939604.0
7259476,tt0003526,338067.0
13706578,tt0003530,266757.0
15910970,tt0003545,1137390.0
13707795,tt0003566,267147.0
14837236,tt0003569,381606.0
32943605,tt0003576,
13391723,tt0003577,939135.0
22521319,tt0003583,
31528009,tt0003584,
15910356,tt0003596,249903.0
13710668,tt0003607,801406.0
7251829,tt0003614,
33829161,tt0003618,726264.0
13721143,tt0003620,
24160731,tt0003630,449573.0
4119697,tt0003637,174203.0
14173921,tt0003641,551056.0
20003222,tt0003643,28196.0
14975296,tt0003647,801545.0
12841586,tt0003649,
13720581,tt0003653,966670.0
30232582,tt0003657,246715.0
13710352,tt0003658,268254.0
13405420,tt0003662,125673.0
14837619,tt0003665,557929.0
1568673,tt0003679,22858.0
1056791,tt0003686,
22532807,tt0003694,879605.0
13720602,tt0003695,966676.0
14559231,tt0003698,387570.0
12991675,tt0003699,174893.0
1568715,tt0003733,53384.0
18024911,tt0003734,174068.0
15309993,tt0003735,945717.0
253511,tt0003740,5153.0
14589830,tt0003743,577947.0
7218799,tt0003748,751096.0
14849025,tt0003751,669573.0
10690363,tt0003758,33300.0
11450752,tt0003760,53376.0
13710394,tt0003766,268255.0
18979350,tt0003772,92349.0
34463459,tt0003774,1105912.0
33917158,tt0003777,296337.0
34149377,tt0003799,
36275002,tt0003804,915767.0
5724053,tt0003805,22870.0
11061860,tt0003815,391446.0
17957118,tt0003837,919973.0
2582748,tt0003863,22879.0
22532686,tt0003870,610401.0
33328558,tt0003871,488432.0
18019954,tt0003879,
18020061,tt0003881,
18300979,tt0003886,
18059969,tt0003890,
73455,tt0003897,199986.0
10691381,tt0003923,53390.0
11450820,tt0003934,22938.0
13720851,tt0003942,803794.0
13723034,tt0003943,226901.0
13710882,tt0003944,966617.0
13720788,tt0003945,532242.0
13710999,tt0003946,966621.0
13720549,tt0003947,966655.0
13721038,tt0003948,228843.0
13722907,tt0003949,174064.0
13721076,tt0003950,532243.0
22643115,tt0003951,1043815.0
12841092,tt0003953,
11449217,tt0003961,53369.0
13709937,tt0003969,132541.0
7241443,tt0003972,1007645.0
1498916,tt0003973,110803.0
12855340,tt0003978,
18020281,tt0003985,338945.0
22532870,tt0004003,610410.0
22643038,tt0004004,1042862.0
11453506,tt0004007,53396.0
73842,tt0004008,100246.0
11453926,tt0004011,53400.0
14614305,tt0004013,864142.0
10662184,tt0004026,10695.0
32479997,tt0004027,162519.0
29758405,tt0004033,
22522087,tt0004047,
19028582,tt0004057,297848.0
14974390,tt0004064,174028.0
24656041,tt0004065,174032.0
18026134,tt0004069,
18038036,tt0004071,
13420359,tt0004072,945504.0
11450854,tt0004074,54237.0
18024746,tt0004075,
18037744,tt0004077,
32466233,tt0004078,
18026315,tt0004086,
11449940,tt0004091,53371.0
5384890,tt0004099,62935.0
11453602,tt0004100,53397.0
5726623,tt0004101,53392.0
10691302,tt0004102,53401.0
10692147,tt0004108,53398.0
22533884,tt0004109,
17956857,tt0004116,
18024188,tt0004119,
34402549,tt0004121,581554.0
7271863,tt0004131,669559.0
14090920,tt0004132,970841.0
33046736,tt0004134,151085.0
22533803,tt0004135,706302.0
7285143,tt0004142,
13710010,tt0004146,267321.0
74392,tt0004150,199989.0
13720998,tt0004154,788001.0
3860172,tt0004181,98078.0
32704793,tt0004182,249859.0
1960180,tt0004189,22885.0
13720824,tt0004191,
7198332,tt0004193,205636.0
3246048,tt0004194,53385.0
22643021,tt0004195,1037334.0
19506977,tt0004197,
24160640,tt0004199,
18019996,tt0004204,
11451211,tt0004210,22892.0
13722739,tt0004212,138920.0
17956621,tt0004220,
22555727,tt0004223,184128.0
18037848,tt0004227,
18037919,tt0004233,
7681412,tt0004239,314089.0
13726148,tt0004243,174161.0
7251650,tt0004245,1130534.0
14259885,tt0004254,669563.0
13711043,tt0004260,966622.0
13720632,tt0004268,228841.0
13720962,tt0004269,801543.0
22643056,tt0004271,1042885.0
15451157,tt0004272,284977.0
11450070,tt0004277,53374.0
25632827,tt0004279,54244.0
10691843,tt0004280,22895.0
14974742,tt0004281,801572.0
11451131,tt0004282,53387.0
14974976,tt0004283,751094.0
11449142,tt0004284,22936.0
5978530,tt0004286,56181.0
1077363,tt0004288,53368.0
15910884,tt0004292,753249.0
14612451,tt0004294,521061.0
33824975,tt0004295,911917.0
14952723,tt0004296,
14574342,tt0004302,
2898822,tt0004311,22940.0
13420827,tt0004312,945506.0
15452129,tt0004313,894531.0
4391848,tt0004314,
13420957,tt0004319,440946.0
17957236,tt0004324,
35061149,tt0004335,860645.0
15130915,tt0004336,285226.0
18025932,tt0004340,
13708812,tt0004342,267318.0
34551091,tt0004355,
31014332,tt0004384,528433.0
15340505,tt0004391,572090.0
13420261,tt0004392,945501.0
10520118,tt0004393,191929.0
1858745,tt0004395,22941.0
18037993,tt0004402,
35873083,tt0004403,892718.0
18020385,tt0004421,
14574177,tt0004434,
18025237,tt0004442,174042.0
13710774,tt0004443,966614.0
7280650,tt0004457,74827.0
15672739,tt0004465,36821.0
18037577,tt0004472,
11451309,tt0004499,53388.0
22532251,tt0004502,879052.0
18024411,tt0004511,919979.0
13710082,tt0004516,267322.0
14840006,tt0004517,669562.0
6242699,tt0004518,53391.0
17956990,tt0004527,
18037450,tt0004532,492807.0
12841410,tt0004538,
13710131,tt0004540,267325.0
19199996,tt0004544,
14613957,tt0004545,468031.0
9497496,tt0004546,53393.0
13711097,tt0004547,966625.0
13710325,tt0004550,268252.0
19484455,tt0004555,362481.0
14073202,tt0004558,609006.0
13721106,tt0004566,788004.0
14951340,tt0004589,947255.0
12434188,tt0004590,966960.0
33408737,tt0004591,
32895441,tt0004595,
33463393,tt0004598,
14840843,tt0004600,669570.0
13711159,tt0004604,966628.0
18056901,tt0004605,
5679888,tt0004630,174104.0
1762869,tt0004635,161710.0
11450022,tt0004637,53372.0
24330585,tt0004650,1031465.0
18060610,tt0004651,1033616.0
32480383,tt0004654,401756.0
32210618,tt0004656,628656.0
13710501,tt0004659,966612.0
34384773,tt0004661,
35261321,tt0004667,
11449260,tt0004670,53370.0
14840648,tt0004674,669566.0
14951959,tt0004676,904329.0
7271472,tt0004678,
21254215,tt0004681,174023.0
13720509,tt0004685,966648.0
13720930,tt0004687,966692.0
13720523,tt0004691,174048.0
13720487,tt0004692,966634.0
11453344,tt0004693,53394.0
238484,tt0004707,22943.0
7244858,tt0004709,1130524.0
24160615,tt0004712,227077.0
18020144,tt0004722,347912.0
15452336,tt0004727,753251.0
32604212,tt0004728,700745.0
35261293,tt0004731,
1243474,tt0004736,53375.0
13709858,tt0004747,267320.0
35782751,tt0004749,964950.0
18020227,tt0004751,
8949437,tt0004766,97901.0
18037643,tt0004767,
13710563,tt0004783,801492.0
22643066,tt0004786,614579.0
12892951,tt0004788,
14590035,tt0004792,700132.0
30065780,tt0004816,904355.0
32770081,tt0004825,130274.0
30847191,tt0004836,205639.0
15062787,tt0004837,284085.0
22643058,tt0004843,1042891.0
13720943,tt0004844,922072.0
24160700,tt0004847,
14615011,tt0004866,
24160742,tt0004869,
18109851,tt0004870,105498.0
23669602,tt0004873,87300.0
18092219,tt0004877,
33178076,tt0004883,
19190602,tt0004885,
23479624,tt0004886,772316.0
18163650,tt0004897,466561.0
14617357,tt0004905,700156.0
31527926,tt0004907,644606.0
13435137,tt0004914,946594.0
14923180,tt0004918,
12942981,tt0004931,1061978.0
29105899,tt0004932,
2562599,tt0004936,53410.0
31079280,tt0004938,
36422018,tt0004942,279399.0
13433762,tt0004946,
34129990,tt0004956,723746.0
3333,tt0004972,618.0
15468363,tt0004974,337253.0
34515901,tt0004978,622795.0
33058860,tt0004992,1093649.0
18096231,tt0004994,
15485016,tt0005005,281892.0
23487946,tt0005007,772328.0
14953107,tt0005032,947315.0
14106619,tt0005033,765051.0
17256825,tt0005038,1007854.0
7965690,tt0005043,
2543976,tt0005044,53406.0
8068547,tt0005049,613909.0
14616918,tt0005059,415021.0
14627188,tt0005060,109632.0
18176268,tt0005061,455959.0
3011159,tt0005074,43678.0
2560805,tt0005077,53415.0
73395,tt0005078,70368.0
14626816,tt0005086,700139.0
14627259,tt0005087,700141.0
18109456,tt0005088,
18175808,tt0005100,898408.0
36319731,tt0005101,
8551234,tt0005145,
14090753,tt0005147,139766.0
24477247,tt0005149,208517.0
35864575,tt0005151,
34061686,tt0005163,584162.0
34342072,tt0005170,
36320233,tt0005179,200366.0
32490394,tt0005180,488866.0
14902909,tt0005181,
13434748,tt0005182,946384.0
18092327,tt0005186,
18176598,tt0005190,627854.0
18175909,tt0005192,898389.0
7491341,tt0005195,979116.0
33828385,tt0005196,911920.0
13477013,tt0005198,133213.0
34112755,tt0005214,
19192023,tt0005243,627848.0
14848979,tt0005246,109743.0
32511838,tt0005249,489905.0
19187423,tt0005250,655787.0
12892728,tt0005251,
34348698,tt0005256,
14907459,tt0005258,
2553681,tt0005261,770100.0
19190340,tt0005298,863603.0
18109743,tt0005304,
18110549,tt0005307,609360.0
13723596,tt0005309,138923.0
13723143,tt0005310,174208.0
13726608,tt0005311,763536.0
13725370,tt0005312,174165.0
13725548,tt0005313,174217.0
13723649,tt0005314,138924.0
13726036,tt0005315,174216.0
13725236,tt0005316,174192.0
73463,tt0005317,150538.0
13726396,tt0005320,
18515235,tt0005336,174178.0
3853935,tt0005339,38730.0
14107326,tt0005342,766499.0
18095028,tt0005344,
18999434,tt0005352,583694.0
14404921,tt0005353,449120.0
14106487,tt0005357,970549.0
14090483,tt0005360,970848.0
32210215,tt0005362,
18176423,tt0005367,799402.0
13434577,tt0005371,946380.0
36267752,tt0005378,1181426.0
29157958,tt0005392,489726.0
14614654,tt0005393,402388.0
18092788,tt0005394,
14106557,tt0005395,353293.0
14628280,tt0005402,197934.0
24504743,tt0005403,
13462810,tt0005408,946607.0
6965289,tt0005413,
7965616,tt0005417,
14106735,tt0005421,766496.0
34037617,tt0005427,
18092493,tt0005428,
13433603,tt0005450,946206.0
24482974,tt0005460,174180.0
13435072,tt0005467,946591.0
13434969,tt0005468,946438.0
35862493,tt0005470,
32210477,tt0005473,
30246052,tt0005475,174145.0
20951471,tt0005481,354057.0
18764575,tt0005487,
10691210,tt0005489,53402.0
13725087,tt0005502,551321.0
18860163,tt0005509,
22534136,tt0005532,
18095154,tt0005534,
34073404,tt0005535,937479.0
2560840,tt0005542,53405.0
29017453,tt0005545,911921.0
6627148,tt0005551,391449.0
74823,tt0005557,134144.0
33979710,tt0005561,
31880490,tt0005562,327725.0
34629146,tt0005570,
2544021,tt0005571,50775.0
22534241,tt0005574,545667.0
13448422,tt0005575,575996.0
13448119,tt0005581,609109.0
14074237,tt0005582,296616.0
14626970,tt0005589,387860.0
22643138,tt0005591,1045319.0
18175033,tt0005592,820557.0
33045721,tt0005600,284791.0
25931942,tt0005606,
8263211,tt0005615,342492.0
14849084,tt0005621,258842.0
32171574,tt0005633,981591.0
18110194,tt0005641,
33625375,tt0005642,840018.0
14107637,tt0005647,766502.0
7286823,tt0005649,609359.0
14848933,tt0005650,669572.0
23913596,tt0005654,174184.0
14074305,tt0005660,174155.0
12913219,tt0005664,753762.0
35261162,tt0005672,
14973710,tt0005674,174132.0
13912105,tt0005675,703947.0
13723529,tt0005676,174209.0
13723390,tt0005677,54249.0
13725939,tt0005678,174149.0
13723442,tt0005679,174156.0
18986081,tt0005682,174207.0
18092377,tt0005688,
14967792,tt0005703,297464.0
7285035,tt0005712,
24009004,tt0005719,91474.0
12913328,tt0005727,
32556541,tt0005733,351263.0
18056991,tt0005734,919980.0
32180522,tt0005741,
25034534,tt0005743,1186741.0
18110283,tt0005747,1018372.0
13434535,tt0005751,946378.0
13725975,tt0005753,172363.0
32488081,tt0005756,366132.0
12893863,tt0005757,
14091431,tt0005759,970554.0
34997657,tt0005770,481269.0
18110028,tt0005774,558399.0
33407431,tt0005775,
18096357,tt0005779,
32604063,tt0005782,
15865131,tt0005802,954851.0
15683903,tt0005808,730634.0
2969893,tt0005810,53403.0
2535779,tt0005812,53412.0
18092162,tt0005855,
18095389,tt0005857,919984.0
13095832,tt0005864,95160.0
3519694,tt0005871,459817.0
14107486,tt0005878,374084.0
13434437,tt0005886,
18109665,tt0005897,
1035505,tt0005910,52276.0
29070623,tt0005922,979120.0
14106811,tt0005947,766498.0
12187735,tt0005955,177583.0
15880696,tt0005957,753252.0
31016473,tt0005958,286123.0
76298,tt0005960,86081.0
15684031,tt0005974,753254.0
23480464,tt0005975,772323.0
13723347,tt0005986,
34585175,tt0005990,
14107428,tt0005993,766501.0
24477158,tt0006013,915779.0
35722894,tt0006020,622797.0
30066955,tt0006027,861056.0
11464717,tt0006032,53411.0
13434491,tt0006035,946375.0
32946863,tt0006037,
14923095,tt0006045,
18176079,tt0006049,716476.0
18056714,tt0006050,
34129623,tt0006064,
14923263,tt0006067,
14091482,tt0006068,970550.0
22534061,tt0006070,610419.0
34071219,tt0006075,937471.0
12893159,tt0006079,
17256683,tt0006082,
14908237,tt0006085,
14091275,tt0006086,
18056766,tt0006090,
18095715,tt0006094,
14968161,tt0006097,943964.0
18092900,tt0006103,919982.0
22532743,tt0006108,610692.0
18095278,tt0006109,
18110662,tt0006110,
32998458,tt0006112,
14091070,tt0006115,139913.0
18057129,tt0006117,
23480081,tt0006123,772320.0
14627416,tt0006140,563508.0
14091387,tt0006142,
13725681,tt0006145,174187.0
14090342,tt0006150,174138.0
