wiki_ID,mov_name,year,votes,rating,poster_url,imdb_id
5565401,Hobson's Choice,1954,8505,7.7,/yBLkprS59DOf628mLRiwO5z8YeJ.jpg,tt0047094
6961461,The Other Boleyn Girl,2008,118079,6.7,/lzGFqqPrO1LFEXU2bhAO8OqSPO5.jpg,tt0467200
12507175,The Duchess,2008,86310,6.9,/xVCg8VwlmkWXH0gAoSJFxFWu6Qp.jpg,tt0864761
16352214,Duplicity,2009,51831,6.1,/fuf6mxLZFbAA1tmVfbZCCViRooJ.jpg,tt1135487
9864788,Golden Dawn,1930,166,4.4,/bPRywgK1jQAXW4KIMS1kfneFmx0.jpg,tt0020926
4836350,A Man for All Seasons,1966,36471,7.7,/Fs9NdKqaG32kpzy29vAyVRTDGD.jpg,tt0060665
1139962,O,2001,21764,6.1,/6Quz09xXdTwe9yIhelQEz2pgGto.jpg,tt0184791
520990,Trading Places,1983,160509,7.5,/ypQv2fKyyxJ81ulFmtix5Tgee6b.jpg,tt0086465
4213599,As You Like It,1936,841,5.8,/y8xgI719MglwDmgMvARcUUcosg9.jpg,tt0027311
5017604,American Gangster,2007,444051,7.8,/yXoBNnelVMw3BEdvti8XMCqzbXq.jpg,tt0765429
2541685,Red Rock West,1993,24309,7.0,/gBEegg2lAvh4bwl6hdE2DXRvXRm.jpg,tt0105226
3947,Blue Velvet,1986,210543,7.7,/gPQicVNpfJB2KnUJTLK09D35xrQ.jpg,tt0090756
3955890,Tripfall,2000,472,3.9,/oCjEUEe1X3VvGJyJwFKUVqsnbiG.jpg,tt0176244
10193,Enter the Dragon,1973,110889,7.6,/97FDpPEe3DYoqOePbsptfiQv7Gm.jpg,tt0070034
747689,Hair,1979,39822,7.5,/wDZERGrXFMa72TkRjaFB5cJW9xs.jpg,tt0079261
10030059,McVicar,1980,2268,6.7,/oA2yUKbEKRMEtinpMtcRQsm0nt3.jpg,tt0081144
277149,There's Something About Mary,1998,323516,7.1,/1MJQTN32sLM6yxPoLVZnv5wau00.jpg,tt0129387
204839,Lost Highway,1997,150038,7.6,/rTgeFP1aKF9PHKXLK7ihrJElm9j.jpg,tt0116922
54160,Leaving Las Vegas,1995,131575,7.5,/m3UKdHwIexGFymVBwZd4n2Z4URZ.jpg,tt0113627
1748912,The Killers,1964,9015,7.0,/v5aeAkCa4u09auqiRNqNcN6OHmI.jpg,tt0058262
1888433,The Americanization of Emily,1964,5521,7.3,/iV731k4ij93gKXPuHKZHIct9Ua1.jpg,tt0057840
129542,My Left Foot,1989,78208,7.8,/cmuwxmD5fkNtrHSxX52n2VIK5QL.jpg,tt0097937
2295405,Little Children,2006,115207,7.5,/63SwmSCZ6Uz9NG0Io7hQal3OUQI.jpg,tt0404203
644385,You Can Count on Me,2000,30993,7.5,/wLbm7noJaDad1ZvDp9KxPRuyNrP.jpg,tt0203230
2265234,Repeat Performance,1947,1658,6.8,/mE9fqpW0IdutRXNulvJcmDRQecC.jpg,tt0039761
7561586,The Reluctant Debutante,1958,1782,6.7,/lsGZ9HgFwOdGavGo0FrAhEOV2GU.jpg,tt0052126
413949,Peeping Tom,1960,38049,7.6,/e4CjnYsuV5AHb2Zc9U4zHrK2qDx.jpg,tt0054167
932864,Bande à part,1964,26568,7.6,/d7AnwSH7jzIM3Dstc3pqBzdI0MB.jpg,tt0057869
9318746,Saturday Night and Sunday Morning,1960,9124,7.5,/ptd3DiMACkJhl8AbxGzFmWnGAbr.jpg,tt0054269
23270459,Inception,2010,2482368,8.8,/klh1rwo3jpdvdRi2GVygmSoxWy1.jpg,tt1375666
2654186,Zodiac,2007,579300,7.7,/dfo9gOsd0Rw8ZTFTqeyTAKm7zYF.jpg,tt0443706
858575,Harry Potter and the Half-Blood Prince,2009,577976,7.6,/nCUyhP36H3FmpkREFrBaixNZsPb.jpg,tt0417741
872441,First Blood,1982,268442,7.7,/fVamGe8rfEQUrMbzumL1t0DslCA.jpg,tt0083944
164387,...And Justice for All,1979,37992,7.4,/2Dl194a2ECjV5uIPu5MFvsttnHA.jpg,tt0078718
920296,Somewhere in Time,1980,31617,7.2,/ffaFxFqVDDqmy1XAuWecJ6XXqiX.jpg,tt0081534
667368,Harry Potter and the Chamber of Secrets,2002,672166,7.4,/sdEOH0992YZ0QSxgXNIGLq1ToUi.jpg,tt0295297
667371,Harry Potter and the Prisoner of Azkaban,2004,671161,7.9,/aWxwnYoe8p2d2fcxOqtvAtJ72Rw.jpg,tt0304141
667372,Harry Potter and the Goblet of Fire,2005,662050,7.7,/fECBtHlr0RB3foNHDiCBXeg9Bv9.jpg,tt0330373
12857910,The Devil to Pay!,1930,793,6.6,/l3t9PC3dJS9hledyQ7EwCTbXnQ.jpg,tt0020821
22278175,The Last of Mrs. Cheyney,1929,564,6.0,/rqCEIEtvVVpW3yltemtU9HpHfNu.jpg,tt0020081
24062687,The Crooked Circle,1932,355,5.3,/kALnUoCm0MNysb1IsMFgJMDVedc.jpg,tt0022788
19701,Monty Python and the Holy Grail,1974,560662,8.2,/pzMVKBHER8vZxOC7No3iabGpRjU.jpg,tt0071853
61175,The Thin Man,1934,31822,7.9,/vVX3r49VEyRLnB0LKx4p9AaeOnM.jpg,tt0025878
3030582,The Scarlet Letter,1995,16055,5.3,/1qn64QSxt32c7pTxtSZQGNRc97R.jpg,tt0114345
2554585,Arthur and the Invisibles,2006,39949,6.0,/bQo7NHFRwQiTq0BdpVXpIriM2e9.jpg,tt0344854
3733842,Seconds,1966,21555,7.6,/7z66TGHTVrf0t0e2dRyzKMOqdsc.jpg,tt0060955
31841233,Resident Evil: Retribution,2012,147895,5.3,/q88Ei4lIbSsEJq1jwz6SqF4vXGG.jpg,tt1855325
27376549,The Trotsky,2010,6312,6.7,/dSZRDk2xpVdf0BHVqKnSeVUIxLH.jpg,tt1295072
780873,Phone Booth,2003,280940,7.1,/seXznbW5irNwunhHPPPQ1Le0X9E.jpg,tt0183649
2969963,Stay,2005,84120,6.7,/9cpbqfhIM8DlPoBc8wfz4pT6zQc.jpg,tt0371257
5551144,Gridiron Gang,2006,79414,7.0,/1o1yu57b66yjP1VqVwlhLBJ9oZK.jpg,tt0421206
3746,Blade Runner,1982,804384,8.1,/lVL7ZIW7kdoRUpzYoX7GXHHvblN.jpg,tt0083658
5835745,Say It Isn't So,2001,13648,5.0,/ggipiIT6Iu039plqQr2sq6HsG8m.jpg,tt0239949
4695168,La Bataille de San Sebastian,1968,2323,6.6,/9tN2Y3AYFJYffiJA6gwV0pNYxaq.jpg,tt0062713
2093581,The Curse of the Werewolf,1961,6659,6.5,/ga4z8d6jv2s0YjdjwxdmWUStJue.jpg,tt0054777
4306582,The Public Eye,1992,4329,6.5,/tTxgBCyaf91FHoagwBT1t4ef1Kf.jpg,tt0105187
5975630,Young Man with a Horn,1950,3766,7.2,/ctMQkTXtI1Sys9LxQznJZ1ZYJ2U.jpg,tt0043153
16927051,Small Town Girl,1953,900,6.3,/givDDArEQJlZiWgCnHvcqHY1BZ.jpg,tt0046330
57585,Casablanca,1942,594440,8.5,/9FUgp6ou68rSL2QCSN3dwGsnxJc.jpg,tt0034583
9126014,Across the Pacific,1942,5354,6.8,/4eYn1vSAqODcY3Y4rcCPzyW6IOo.jpg,tt0034428
8316526,Lifeguard,1976,1757,6.6,/qxJWjT5TTg56tsyZ2kVv0gN4VAU.jpg,tt0074798
22661371,The Foursome,2006,561,4.4,/6TLGDI3f6WdmUayZrzU0EJ7uzBj.jpg,tt0478802
16083779,The Challenge,1982,2557,6.2,/j91nghOu6UDRXGUHoxOwZXMqgo3.jpg,tt0083726
231829,Magnolia,1999,323792,8.0,/mH47nTvu36eoqWme55wGBhS5Q6J.jpg,tt0175880
31700529,Game Change,2012,22955,7.4,/wfRJbhF3zkp3eBpSHkLyzLIKqEM.jpg,tt1848902
18698236,Six Degrees of Separation,1993,22127,6.8,/lkVVl8qQxJ2OC2gni9xg9MTSoiR.jpg,tt0108149
28150124,50/50,2011,339821,7.6,/vt9MSEmiRgD1SYJeJModnUSIeTo.jpg,tt1306980
7440348,Neo Ned,2005,1796,6.9,/hgisBuQVsJjdF2o7emknFw6zPZO.jpg,tt0364556
23690950,Under Western Stars,1938,410,5.8,/dD1JQAQXhSP6vVZmAbKZ9LuJzOg.jpg,tt0030910
26747613,"Sing, Cowboy, Sing",1937,181,4.5,/pRVJU8Kjk3qkni8BGDBuX9YO0e1.jpg,tt0029568
24233189,The Courageous Dr. Christian,1940,102,5.9,/wnEfAkkx6hBrwgEcAGrDcAaW3kP.jpg,tt0032361
6631386,In This Our Life,1942,5182,7.3,/yOmQCrFM6tzrarEdueBzggkdVzo.jpg,tt0034890
18912832,Over 21,1945,391,6.3,/1dOhL7GJdonWKxc5Y9EyijHCt4T.jpg,tt0037966
24152381,South of Santa Fe,1942,132,5.8,/wu9O63fwPiPmp2ApmXeW1H2eBn9.jpg,tt0035364
3549346,The Incubus,1982,2854,5.5,/yjiYSrLtg75eMPQG26Z523oAnro.jpg,tt0084133
6361585,The Red Baron,2008,12960,6.3,/hhuZpM2h3m3gB8ULsDwhBVzDiO8.jpg,tt0365675
1569634,Save the Last Dance,2001,65011,6.2,/bZGNUkTgyBAWvx4CkCJlZ5bc1qn.jpg,tt0206275
33192982,Step Down to Terror,1958,238,6.0,/tbOEUJfZeKWt9t9k9Fo7xrmTmRy.jpg,tt0052245
6492614,The Odd Couple,1968,36759,7.6,/ApmlD9EkRrZLeY4OTlRUqnMgNOG.jpg,tt0063374
45242,Reds,1981,24263,7.3,/aKwCEkyV7TXIP1pESyiacC2x2ie.jpg,tt0082979
30524,The Year of Living Dangerously,1983,22480,7.1,/cGvgOcZoxysjccA2EqUWVq7qTQc.jpg,tt0086617
31748550,Time Runner,1993,1112,4.1,/bcL1f8AUZY0bpN7JWynMhLRoBsf.jpg,tt0108342
20535383,The Big One: The Great Los Angeles Earthquake,1990,699,5.9,/16lXOKjICh1PZ1x1xXMtQbddv9i.jpg,tt0099137
26004841,The Salzburg Connection,1972,546,5.3,/aVuYFgxvcsvUH0ip59jgPBpTQkn.jpg,tt0069212
8336887,Alien Nation: Dark Horizon,1994,1518,6.5,/fDBN0S2l5QiuoVTPd8K4DTbcKPX.jpg,tt0109078
564986,The Princess Diaries,2003,158588,6.4,/hZLqal4ir72CHwsIcKM2Fq6NrJr.jpg,tt0247638
5873064,Summer of Fear,1978,2909,5.4,/hoVO0gY9IvRvsUlALnsURSiVIkc.jpg,tt0078330
18098742,Free Style,2009,475,3.9,/h74c8DziH9VAcVbr4aKGlrIawvw.jpg,tt1128071
28648635,X-Men: First Class,2011,713396,7.7,/kE0aPz5XLP1vhYsbWILZCCnAqzk.jpg,tt1270798
28370997,Hanna,2011,204915,6.8,/rGmIo0uhEvdBoLR7Xzdl965bXD3.jpg,tt0993842
31532443,Contraband,2012,125364,6.4,/xjE8a8lPR7o0ZIjnatyIMY7Nrdt.jpg,tt1524137
93559,Cruel Intentions,1999,200750,6.8,/6X0UIhlAgpjTGy2zlzoIue5K4Yz.jpg,tt0139134
1332901,Hollow Man,2000,136313,5.8,/5KsGpY9RwO24X6iozajqKbJzpzh.jpg,tt0164052
2619009,Cruel Intentions 2,2000,16014,4.4,/4jN0OFkq2DWkNemhme9OdmKlVSr.jpg,tt0196267
24033813,Raiders of Old California,1957,256,5.6,/cCXd9mMLW8o82FN0TQCyAQiKXAm.jpg,tt0050879
304428,The Birds,1963,200511,7.6,/poaKUT1vQRJCWJQJKnghA7kFrBs.jpg,tt0056869
10825522,Brideshead Revisited,2008,13483,6.6,/bfL9uCXHpQ8dryueFCh2BA8R75u.jpg,tt0412536
2153034,Shout at the Devil,1976,3249,6.1,/t25PgsMgsPsC6SoRIlyG0C3sWaW.jpg,tt0075214
1703792,Kissing Jessica Stein,2002,17304,6.6,/wo0lmoETsSAFIBwRwZAkdJ4Xx2Y.jpg,tt0264761
3837,Blazing Saddles,1974,147934,7.7,/nb1MLEOXVFBKTM4J9GLoksqgDBk.jpg,tt0071230
102026,That Thing You Do!,1996,72390,7.0,/zVH9hfjxfj1Z7Ykub23IafreMnw.jpg,tt0117887
73937,Gun Crazy,1949,14342,7.6,/d9xwq9kAeMQbF71kQEReubQV62N.jpg,tt0042530
9521170,The Intruder,1962,3775,7.6,/54mvIPdekDaFIhgIB4RrHZP42RW.jpg,tt0055019
3557540,The Hunt for Red October,1990,210106,7.5,/K5lZOPWmWw2lK53mQDaZwFI0YK.jpg,tt0099810
15670779,The House of Mirth,2000,7932,7.0,/iH2xRqvv4vtzq5h4zNkw8Zm3TgT.jpg,tt0200720
18241669,Simpatico,1999,3691,4.7,/tHv0AmidlKThi7OBurYdT4r8Ngg.jpg,tt0174204
76630,The Wild Bunch,1969,88880,7.9,/tFKXsJ7Gz1THTwVe0diZQDaUHt.jpg,tt0065214
1377427,Coach Carter,2005,166323,7.3,/m2IrhlyXKi9FyICAUQRdmWCKFy6.jpg,tt0393162
1256990,Candyman,1992,98246,6.7,/gyrqV55gCEhAafBjT5jxi6FXOR.jpg,tt0103919
14773122,Amy,1981,557,6.4,/yBz7qYMTwczRIqc3Zhvs12bUd1n.jpg,tt0082017
14576560,Dodsworth,1936,9899,7.8,/8GKyMioiOtBEzOr63WdZ887lVqI.jpg,tt0027532
30983881,The Countess of Monte Cristo,1948,110,5.8,/2tgt3lpBqwpub6Ld6xQcXBMCmHg.jpg,tt0040251
17607081,An Unforgettable Summer,1994,1078,7.3,/kKD5ZFEWJnALgOtBFuH9dsSaXeh.jpg,tt0111546
265891,The Great Race,1965,19167,7.2,/4y3TXpAo1BEpZa9Tp5Qwnjxsysz.jpg,tt0059243
18951054,Apocalypse Now,1979,695323,8.4,/osuNkUrYkhbB1bbiJVcQVAMPyLp.jpg,tt0078788
179044,The Jerk,1979,62707,7.1,/7vrNXGJVgEmCXTHTAC6nWHTO7SS.jpg,tt0079367
164401,Arthur,1981,30617,6.9,/isyM3hnCJTuj3IqQsmsX6i26HbS.jpg,tt0082031
29836849,Cave-In!,1983,159,5.3,/y9EZnvmke1YmWjy8bZD0i9bW7Y8.jpg,tt0085313
770348,Blue Sky,1994,8001,6.4,/vBN1uLCOPKuJgR3jVNJG55AaAIN.jpg,tt0109306
20753929,The Notorious Elinor Lee,1940,12,4.8,,tt0139504
4731909,Imitation of Life,1959,17690,7.8,/khLxFXqyd9KOkyploDzTBACM94u.jpg,tt0052918
28485791,Arthur,2011,52739,5.7,/o3MI60jCX16Gm3q5IM0rGqeA2x.jpg,tt1334512
1720492,The Squid and the Whale,2005,88237,7.3,/fTqjd5j8FPXrErZ6zLBk1JtXGq8.jpg,tt0367089
2682566,The Heart of Men,2003,1859,6.5,/2QCoj8iZWysxVsG78DmFqv606P2.jpg,tt0349225
187635,Lili,1953,3843,7.3,/nSsGvHnXlGamPS395kl3ynCefK1.jpg,tt0046000
14324889,Le lieu du crime,1986,1045,6.4,/xbaWBF0PkpHFXwTGoklGHsN0mF3.jpg,tt0091410
21285903,Desperate But Not Serious,1999,441,4.0,/yKlME83TXKD1kFyZV8k4krRlrXL.jpg,tt0160182
76040,Rebel Without a Cause,1955,96080,7.6,/mpqRQwy27YtuNOWzxyKuUyjOL9v.jpg,tt0048545
10932698,The Blob,1958,28677,6.3,/ctOwn1Ibg3SjDG4WulvFvSH0PRT.jpg,tt0051418
1755675,Old Yeller,1957,14682,7.2,/35OpTUMdKnu9MsBQ9Nogp3dHmHF.jpg,tt0050798
101910,The Towering Inferno,1974,47117,7.0,/A2ksjQMw8LV5XbUD5lLCrXZ2v0.jpg,tt0072308
5986686,The Wilby Conspiracy,1975,2198,6.4,/b1rVvYTk8B3TR4oilMxHwHrhEwM.jpg,tt0073901
30232904,Lonesome,1929,2494,7.8,/opd6IGDDNu9QE6eOElKqrXZJzRd.jpg,tt0019109
9103993,Winner Take All,1932,587,6.0,/mQb6iOAGq6bf1CeHZ4fsQRGTsD1.jpg,tt0023701
25305145,Love Affair,1932,518,5.7,/2hTm3Pp0QwxrtGabi21mrZUhnlt.jpg,tt0023153
32380519,The Busher,1919,727,5.9,/2dT8vzzzEJDdjcwAhpopOAsTHQ.jpg,tt0009976
5566075,Red Hot Romance,1922,35,4.5,/eUFWn546FHnA4wqwb8hcwAH9551.jpg,tt0013540
255898,Mad Max,1979,217162,6.8,/5LrI4GiCSrChgkdskVZiwv643Kg.jpg,tt0079501
103026,Kramer vs. Kramer,1979,151830,7.8,/fjqiQhHueg6fW3KrFxnv9BuyXt0.jpg,tt0079417
1412408,Slap Shot,1977,40387,7.3,/hATNrRQqaHPiPwHjZBq2c4tAqAg.jpg,tt0076723
75266,Out of the Past,1947,39880,8.0,/yAnhMsPxDNjAEhOZ9iNlgU29Zfc.jpg,tt0039689
616554,Mr. Blandings Builds His Dream House,1948,12466,7.2,/9uPMQ6RW8qAbxyn5Uk5ha1rcYgo.jpg,tt0040613
6196826,Treasure Island,1950,9163,6.9,/qNuygam0xGxKG3ltB279aO7W7hs.jpg,tt0043067
6982919,Elmer Gantry,1960,12456,7.7,/v3vKJ9qZESv8N33BkPRChA3nJA0.jpg,tt0053793
11588549,Our Man in Havana,1959,5918,7.2,/n19LgaFRncAHhBRhAVS7IMvWt6z.jpg,tt0054152
209301,From the Terrace,1960,3097,6.7,/8QIpWDn0qRpeomA8jJu7FObWoZp.jpg,tt0053841
1635428,Dante's Inferno,1935,893,6.6,/715Yj3aCeLQZyMXnzzze8QNQQq2.jpg,tt0026262
18158187,Only Yesterday,1933,400,7.3,/kLBDdRksl8NZ2jTJiti0njQRJOT.jpg,tt0024418
23975295,The Dark Hour,1936,341,5.4,/wS5gfAp9gsCA2eb0RCrAPBuUptE.jpg,tt0027501
17793649,Trance,1999,1603,4.5,/adpIXeqtxEmkNmZKo3WsbE7tAvP.jpg,tt0158011
29504548,Call Out the Marines,1941,114,4.9,/ahvvvZMEI5SpIPOPE4Ts7JN7H5M.jpg,tt0034567
1599541,Bewitched,2005,74710,4.8,/mnbCwU7SGEaJFnd9HLHknY7L20k.jpg,tt0374536
14513043,Eve of Destruction,1991,2518,5.0,/xmZc1IYEBJFrqRlFzI4gqbRbcK3.jpg,tt0101831
31607,The Day After,1983,17423,7.0,/qM796T3NrokX24E6asZKaKWP8rz.jpg,tt0085404
561315,The Wizard of Oz,1939,418689,8.1,/gPZbF5ahh5f2brLZvX1AZ0chcOd.jpg,tt0032138
3731053,Honolulu,1939,722,6.5,/vCBesncrRjL0XAameLOTiwIsFRn.jpg,tt0031442
24034499,Mr. Wise Guy,1942,542,5.7,/pr05dNoOUqGxEV1XFix1i6kGR70.jpg,tt0035092
418598,Gentlemen Prefer Blondes,1953,41595,7.1,/5lKkLUc5MzMkjTvBeQZ8MLJ6O1h.jpg,tt0045810
7816124,Plymouth Adventure,1952,1606,6.2,/t662kbyp77barIFbefdcHaeSHR3.jpg,tt0045039
8901420,Master of the World,1961,3432,5.8,/rgl1RNffxQi8WHZIZNe8DjbacXM.jpg,tt0055152
4863014,The Five Pennies,1959,2078,7.1,/3Ca7VilnudqX5I2dC7zHPE8Df76.jpg,tt0052809
15316964,The She Creature,1956,1918,3.8,/jId4KplOvCFHMVoDrzgMEgMJnFv.jpg,tt0050957
8711666,The Wiz,1978,16548,5.5,/71H2fCMyP0p5TrZONADS6DpUAtC.jpg,tt0078504
3497365,Stay Hungry,1976,4917,5.6,/4Bl4OsCVMzcXBguqqL50cCslStd.jpg,tt0075268
24173081,Bush Mama,1979,259,7.2,/1Bkzip5dnhQmlkPkQ86tYVzqOEa.jpg,tt0074259
8031432,The Curious Case of Benjamin Button,2008,680855,7.8,/kBAThXpJXHcsRBX6BNz87DWYPSf.jpg,tt0421715
2639650,The Assassination of Jesse James by the Coward Robert Ford,2007,189910,7.5,/mOYBzkGtMVv6jakGRORXsiTFgoJ.jpg,tt0443680
17055534,Julie & Julia,2009,126540,7.0,/h2WeivjG94YP9gErfgZL4DpMHQN.jpg,tt1135503
24162182,A Million Bid,1927,41,5.4,/tRpsdqqVGRndt1lQhvn6UBZpfFK.jpg,tt0018159
6149842,Saved From the Titanic,1912,116,7.0,/hckaDYp7PZGa6MnITciAcP4nNRg.jpg,tt0002475
2302549,Introducing Dorothy Dandridge,1999,3827,7.0,/7lwkEnMcXEhwABUizMrq9wIbUDL.jpg,tt0172348
711970,Thoroughly Modern Millie,1967,6878,6.9,/9fVnSg4StB1kE84z3bsaUuUSXUy.jpg,tt0062362
1289049,Millions,2005,26160,6.8,/rl80jMtWctpg46KxnNkjkf814S.jpg,tt0366777
74011,High Noon,1952,108478,8.0,/mqSFyalHAqIfsHu3yvIWJ2ZSjsZ.jpg,tt0044706
76351,Shane,1953,43236,7.6,/svr5ADpjXTCOQv8hmuJnB7I14Qv.jpg,tt0046303
73875,The Godfather Part II,1974,1332098,9.0,/bBolvo4Wp9mTS19pOwsTuBNjRp1.jpg,tt0071562
101935,Network,1976,166540,8.1,/hQUVwZIIsrxfjJAUqHrOI3vXiw1.jpg,tt0074958
1707516,Escape from Alcatraz,1979,144146,7.6,/2JwxGlUcp5uYqGRgp2AbPdLFWE5.jpg,tt0079116
267848,Scarface,1983,890673,8.3,/dqpjFnBXobYDV11yitFwfYnVEfW.jpg,tt0086250
4440277,Highlander,1986,143880,7.0,/8Z8dptJEypuLoOQro1WugD855YE.jpg,tt0091203
21282769,Kick-Ass,2010,583874,7.6,/hFrB4O0Nli8SKTuxbU4OutpQuuL.jpg,tt1250777
3006708,Hot Fuzz,2007,526068,7.8,/p4QlaysrsSmn8xlqEHH5yYySmgb.jpg,tt0425112
7047921,Little Miss Sunshine,2006,506302,7.8,/a5edT9lC5fWfd89p8C4FmHbXTlu.jpg,tt0449059
1397142,Key Largo,1948,43284,7.7,/seJz3sPJhFHuNtPcVt7YZVhj6fA.jpg,tt0040506
5429235,The Postman Always Rings Twice,1946,22348,7.4,/8Iq2frW87pLF0RdeNmch3X5CeTJ.jpg,tt0038854
1365310,Ride the Pink Horse,1947,3322,7.2,/2lTm3N8qz6HtM1gGhF9ZFmRieDx.jpg,tt0039768
13694717,Dayton's Devils,1968,72,5.6,,tt0062866
351649,Straight Shooter,1999,735,5.0,/e90DCN1cD9W6tF8yw1NNMQrNE3L.jpg,tt0169272
33322482,Freerunner,2011,5298,3.5,/AtnJGzT1GU31KsZGZRW0EVqX1qQ.jpg,tt1579232
24032824,The Last Alarm,1940,222,5.7,/yUwE2JDh4rkgIfdfrHE7Hi34jTU.jpg,tt0032690
4277184,The Naked Truth,1992,1385,3.6,/jnOslmQqpErh8uaBPmFNmRFWrVH.jpg,tt0104969
29782,The Big Lebowski,1998,842197,8.1,/l6Fs7CcAhGPz4J82NWzo4cM1phD.jpg,tt0118715
30575,Twelve Monkeys,1995,637272,8.0,/ss9sbylUPniXjXSmLFUyE2Hvuzx.jpg,tt0114746
142469,The Insider,1999,177464,7.8,/b1RUDagQHWtxacBslNmVMWSCwlt.jpg,tt0140352
1469871,The Wedding Date,2004,55457,6.1,/wk8YVA10KIxpmFfgbeyN6F2yFHo.jpg,tt0372532
5060456,Dahmer,2002,11495,5.6,/kwLyA0ffqMaQkAy7EyDNFpA3JDE.jpg,tt0285728
10499315,Mama's Boy,2007,5891,5.1,/q768hBb0DxFMvxpwMse4M6nodEu.jpg,tt0415141
28256193,Puncture,2011,24649,6.8,/1BY4Ktt5tXPFhMop2DglrTzhbyT.jpg,tt1582248
31539054,Snowtown,2011,20172,6.6,/kZM5Mr4GTIuJMnJEhvljsmkEhel.jpg,tt1680114
35742125,Jeff,2012,2117,6.3,/zeKlvxuIUHP1yvzHzO61yNcP8G4.jpg,tt1779076
20691749,A Few Good Men,1992,280143,7.7,/8RjT9lsO5KLov99M8WJ2jJSzqIx.jpg,tt0104257
3762624,Navajo Joe,1966,4420,6.3,/hxrsKfgsPlQozvANkZy84lDRKFv.jpg,tt0061587
10333643,The Woman Accused,1933,302,6.3,/inbMZ81C5e9bmUknZAuuSoF26GG.jpg,tt0024781
19248507,Bengal Brigade,1954,530,5.6,/mYRzirzUWHpy4AGWMAQ5GFLGU8Z.jpg,tt0046767
75264,The Night of the Hunter,1955,95116,8.0,/fP6LBZmVNha4fOdZwob9m9ZMmQN.jpg,tt0048424
605676,Them!,1954,23645,7.2,/iGp9IIlTGXVIgjyauW02a5bvVJU.jpg,tt0047573
3374650,3:10 to Yuma,1957,21185,7.6,/emYeJVZrpl2WfndJlhbls1e7lzQ.jpg,tt0050086
1632580,Stepmom,1998,73004,6.8,/fWxSDegV9PpKuu6EYOf1YrRwxYD.jpg,tt0120686
7770667,The Ice Storm,1997,58855,7.3,/eeFNs60qclCoJFIJlKeVw9zbZbI.jpg,tt0119349
1917925,What Ever Happened to Baby Jane?,1962,60283,8.0,/msGYzyWwtjAaA3DScdgmvJ5MReG.jpg,tt0056687
1335380,Exodus,1960,10934,6.7,/p6m8gfzHlJnaTHOQBYkl6uvOLx9.jpg,tt0053804
3110093,The Unforgiven,1960,9371,6.6,/9085eJIHF1LqoKgGWK74Z3dxXpo.jpg,tt0054428
74830,Jaws,1975,644062,8.1,/j37oL74tQlH4XsKtjZULHsLX1X5.jpg,tt0073195
3876620,All the President's Men,1976,123029,7.9,/ebz7ydRGIxB7o1dh4nfUbiiS0xg.jpg,tt0074119
1732917,The Gauntlet,1977,24606,6.4,/iH3lVlkmMzutEh6Tqh914tpchY8.jpg,tt0076070
612052,Spider-Man 2,2004,689684,7.5,/bnYABYtB2JGy0fDRal4jPkdbOR9.jpg,tt0316654
