name,status,group_year,movie_id
joey,i,2008,20914663
joey,i,1996,24064444
miller,t,2004,454208
miller,t,2004,1052133
miller,t,2004,99304
miller,t,1989,3499096
miller,t,1989,4048011
miller,t,1989,2304640
miller,i,1998,2723452
miller,i,1979,2255118
miller,i,1997,20994554
miller,i,2007,2639650
miller,i,2000,2068139
bud,i,2007,8796916
bud,i,1987,58865
bud,i,2006,2810158
bud,i,1999,1693395
bud,i,2005,7415771
otto,t,2011,10552268
otto,t,2011,28075240
otto,i,2004,612052
otto,i,2007,11250843
otto,i,2000,883432
otto,i,1988,3118146
otto,i,2006,4326127
parnell,i,1984,26541
parnell,i,1999,1436536
parnell,i,1937,14689013
parnell,i,1953,21088926
leila,t,2000,1766514
leila,t,2000,12097185
leila,t,2000,10820768
leila,b,2010,22318957
leila,b,2010,31508793
leila,b,2010,28870550
leila,i,1984,26541
leila,i,2005,6650131
leila,i,1919,14691758
leila,i,2007,10928140
leila,i,2004,20796253
riker,i,1996,27097
riker,i,1994,27079
riker,i,2002,156774
riker,i,1997,190423
riker,i,1998,157239
beverly,t,1983,6551171
beverly,t,1983,23271370
beverly,t,2000,142447
beverly,t,2000,1690432
beverly,t,2000,675574
beverly,i,1990,685938
beverly,i,1996,682275
beverly,i,1995,817516
beverly,i,1994,294520
beverly,i,1998,157239
geordi,i,1996,27097
geordi,i,1994,27079
geordi,i,2002,156774
geordi,i,1998,157239
la,b,1984,4702014
la,i,2004,10240061
la,i,1996,1367574
la,i,2012,36424869
la,i,1994,24133446
la,i,2002,1614875
deanna,t,2005,2987094
deanna,t,2005,4607218
deanna,t,2005,4190400
deanna,i,1996,27097
zefram,i,1996,27097
troi,i,1996,27097
pavel,t,1991,161190
pavel,t,1991,145359
pavel,b,2009,3071743
pavel,b,2009,19062669
pavel,b,2009,26931217
pavel,i,1982,694482
pavel,i,1979,277006
pavel,i,1986,88609
pavel,i,1984,206879
pavel,i,2010,26109551
clark,t,2010,31316475
clark,t,2010,29454281
clark,t,2010,31960682
clark,t,1929,10394592
clark,t,1929,15530875
clark,t,2003,1082656
clark,t,2003,5429993
clark,t,2003,4646185
clark,t,1975,362719
clark,t,1975,20889546
clark,t,1975,30863940
clark,i,1985,1852179
clark,i,1989,1496622
clark,i,1999,3691494
clark,i,1996,901563
clark,i,1982,27098
uhura,i,1982,27098
uhura,i,1986,88609
uhura,i,1984,206879
kirk,t,1979,27098
kirk,t,1979,277006
kirk,t,2009,3071743
kirk,t,2009,11942501
kirk,t,2009,28174450
kirk,b,1960,15177424
kirk,b,1989,88609
kirk,b,1989,161190
kirk,b,1989,145359
kirk,i,2013,33785882
kirk,i,1974,29781
kirk,i,2010,16936786
kirk,i,2006,3028097
kirk,i,2001,1530223
khan,i,1967,680006
khan,i,1989,19890773
khan,i,1982,27098
khan,i,2010,21411176
khan,i,1983,4569282
leonard,i,2000,6155040
leonard,i,2009,17107916
leonard,i,2007,10943786
leonard,i,1959,73412
leonard,i,2002,3326435
terrell,b,1998,11414473
terrell,b,1998,2886835
terrell,i,1982,27098
montgomery,i,2009,15899775
montgomery,i,2007,6187665
montgomery,i,2012,31267756
montgomery,i,1982,27098
montgomery,i,1979,277006
adrian,t,1963,3910173
adrian,b,2011,18436536
adrian,b,2011,30945674
adrian,b,2011,22162979
adrian,i,1998,28269
adrian,i,1987,168593
adrian,i,2000,1011854
adrian,i,2006,22561292
adrian,i,1994,7766704
john,t,1960,76617
john,t,1960,58147
john,t,1960,81100
john,t,1978,106344
john,t,1978,103026
john,t,1978,75261
john,t,1938,3724436
john,t,1938,73402
john,t,1938,61508
john,t,2009,29075630
john,t,2009,2236472
john,t,2009,19596597
john,t,1993,34344124
john,t,1993,357473
john,t,1993,433824
john,b,1968,196176
john,b,1968,70647
john,b,1968,2422489
john,b,1947,80488
john,b,1947,74942
john,b,1947,74978
john,i,1998,13395744
john,i,1999,18625691
john,i,2001,32516138
john,i,1988,35385962
john,i,2005,2172927
wade,t,1983,25229253
wade,t,1953,22562682
wade,t,2012,33594947
wade,t,2012,23292052
wade,t,2012,27405104
wade,i,1998,171559
wade,i,2007,4270540
wade,i,1995,258732
wade,i,1997,11952589
wade,i,2005,30865328
hill,i,1998,2216309
hill,i,2012,30270338
hill,i,1990,64394
hill,i,1993,2216055
hill,i,2011,26349729
francis,t,1959,21546442
francis,t,1959,21547263
francis,t,1959,24818202
francis,t,2010,6254878
francis,t,2010,6238106
francis,t,2010,5875034
francis,i,1998,4972125
francis,i,1996,14911735
francis,i,2002,7322866
francis,i,1999,6996468
francis,i,2006,3894411
daniel,t,1971,3146002
daniel,t,1971,9426697
daniel,t,1971,19113036
daniel,t,1944,2100379
daniel,t,1944,9437152
daniel,t,1944,23432334
daniel,t,1934,6147086
daniel,t,1934,28946878
daniel,b,1987,91133
daniel,b,1987,84931
daniel,b,1987,1107088
daniel,b,1955,18092236
daniel,b,1955,23998137
daniel,b,1955,22832227
daniel,i,1998,6987295
daniel,i,2007,10606003
daniel,i,2003,5257516
daniel,i,2004,3518591
daniel,i,1992,33002585
anderson,t,2005,9264341
anderson,t,2005,570321
anderson,t,2005,594105
anderson,t,1999,28269
anderson,t,1999,29785
anderson,t,1999,1231877
anderson,b,2012,28882162
anderson,b,2012,1695534
anderson,b,2012,29561419
anderson,i,1989,129493
anderson,i,1995,736222
anderson,i,2008,9617369
anderson,i,2010,28577481
anderson,i,1988,2743891
stanley,t,1911,34360475
stanley,b,1918,13181973
stanley,b,1954,31952713
stanley,b,1954,31163664
stanley,i,1998,286544
stanley,i,2006,2863646
stanley,i,1994,3028394
stanley,i,1996,6934510
stanley,i,2007,9174755
jackson,t,1998,28269
jackson,t,1998,158982
jackson,t,1998,1051820
jackson,t,1990,129524
jackson,t,1990,3499096
jackson,t,1990,535971
jackson,t,1975,1692374
jackson,t,1975,2872393
jackson,t,1975,10424144
jackson,t,1954,9143120
jackson,t,1954,18092236
jackson,t,1954,13195083
jackson,b,2013,29454281
jackson,b,2013,3326078
jackson,b,2013,21971275
jackson,b,1980,5263927
jackson,b,1980,23205095
jackson,b,1980,5197334
jackson,i,2004,25742466
jackson,i,1967,5719024
jackson,i,2008,24590816
jackson,i,1944,3673691
jackson,i,2005,14314426
richard,t,1962,1091333
richard,t,1962,10640606
richard,t,1962,10611398
richard,t,1924,789953
richard,t,1924,30003165
richard,t,1924,31546554
richard,t,1942,11350840
richard,t,1942,3598911
richard,t,1942,3941404
richard,t,1978,1134919
richard,t,1978,164365
richard,t,1978,920296
richard,t,1912,2695568
richard,b,1946,1123274
richard,b,1946,8000000
richard,b,1946,26442595
richard,b,1933,3724436
richard,b,1933,3815111
richard,b,1933,61494
richard,b,1968,7870124
richard,b,1968,17790039
richard,b,1968,28299508
richard,b,1989,97646
richard,b,1989,129493
richard,b,1989,433824
richard,i,2012,29840120
richard,i,2006,4970634
richard,i,1985,4246394
richard,i,1993,3318283
richard,i,1973,4744688
henderson,i,1998,4681397
henderson,i,1984,237134
henderson,i,1952,74011
henderson,i,1987,2037975
henderson,i,2002,3698195
irwin,i,1998,171939
irwin,i,1982,369508
irwin,i,2011,30201005
irwin,i,1989,5652838
irwin,i,2001,1466657
timothy,t,1941,172299
timothy,t,1998,28269
timothy,t,1998,4846576
timothy,t,1998,690042
timothy,t,2010,31232694
timothy,t,2010,1424178
timothy,t,2010,32683873
timothy,b,1969,8259130
timothy,b,1969,29282357
timothy,i,1981,6446044
timothy,i,1982,1150634
timothy,i,1991,772823
timothy,i,1956,15316964
timothy,i,1957,24033813
willie,t,1999,28269
willie,t,1999,52390
willie,t,1999,222500
willie,i,1984,31303771
willie,i,2005,17901688
willie,i,2012,25129766
willie,i,1990,21575683
willie,i,1991,39311
catherine,t,1945,6201886
catherine,t,1945,1969580
catherine,t,1945,20993998
catherine,t,2010,13229264
catherine,t,2010,25517416
catherine,t,2010,593127
catherine,t,1936,15075444
catherine,t,1976,20357059
catherine,t,1976,20138476
catherine,t,1976,5821430
catherine,b,1957,7771844
catherine,b,1957,2257827
catherine,b,1957,15100596
catherine,b,1991,30006
catherine,b,1991,481649
catherine,b,1991,1125221
catherine,i,2005,3266971
catherine,i,2001,24528769
catherine,i,1998,823939
catherine,i,2000,1166518
catherine,i,1999,6201873
ra,i,1994,28327
ra,i,2009,17405162
bishop,t,1989,213472
bishop,t,1989,213251
bishop,t,1989,1252047
bishop,i,2001,7057083
bishop,i,2006,20898995
bishop,i,2012,34224014
bishop,i,1997,5112304
bishop,i,1996,2541588
signora,i,1975,28623
signora,i,1955,190393
pam,t,1974,66870
pam,t,1974,29781
pam,i,1997,673274
pam,i,1989,1640329
pam,i,2002,6724276
pam,i,2006,3585867
pam,i,1987,967721
sally,t,1971,29781
sally,t,1971,42147
sally,t,1971,236691
sally,t,2003,920613
sally,t,2003,789903
sally,t,2003,4803480
sally,b,1937,4556313
sally,b,1937,17572837
sally,b,1937,3856911
sally,i,2009,33412849
sally,i,1993,3555900
sally,i,2007,27594853
sally,i,1997,3153023
sally,i,2010,26187979
franklin,t,2012,27279709
franklin,t,2012,17260746
franklin,t,2012,12732451
franklin,t,1960,6984559
franklin,t,1960,193868
franklin,t,1960,19953789
franklin,i,2001,1728600
franklin,i,1974,29781
franklin,i,1985,29836864
franklin,i,1999,1086550
franklin,i,1993,2068890
brandt,i,1998,29782
brandt,i,2011,35101788
brandt,i,1994,1485962
brandt,i,2002,33887035
brandt,i,1967,5078515
theodore,t,2010,18764957
theodore,t,2010,23594997
theodore,t,1947,34272976
theodore,t,1947,25788816
theodore,i,1998,29782
theodore,i,2003,5664067
theodore,i,1997,2197941
theodore,i,2000,587507
theodore,i,1962,1343139
bunny,i,1998,29782
bunny,i,2010,26779875
bunny,i,1994,528464
bunny,i,1973,982180
bunny,i,2002,25114906
maude,i,1998,29782
maude,i,1997,3751746
maude,i,1961,19476185
maude,i,1954,12279512
maude,i,1960,5454727
donald,t,1946,4766483
donald,t,1946,14155548
donald,t,1946,6083088
donald,t,1919,12484408
donald,t,1977,4558294
donald,t,1977,75261
donald,t,1977,832232
donald,t,1983,3028191
donald,t,1983,8753860
donald,t,1983,797349
donald,t,2000,29782
donald,t,2000,4846576
donald,t,2000,200626
donald,b,1935,14416614
donald,b,1935,8075358
donald,b,1935,666378
donald,i,2006,1421510
donald,i,2008,19915657
donald,i,2013,29097142
donald,i,1991,592766
donald,i,2011,26818875
special,i,2002,215873
special,i,1996,30253067
special,i,2011,26368328
special,i,2009,14411595
special,i,1999,15050476
carla,t,1944,2522946
carla,t,1998,29785
carla,t,1998,684771
carla,t,1998,3600824
carla,t,1936,9960186
carla,b,1963,318810
carla,b,1963,23666602
carla,i,2007,13882867
carla,i,1996,1781790
carla,i,2006,4933146
carla,i,1995,1476567
carla,i,1987,529276
darrow,i,2005,473086
darrow,i,1996,29785
darrow,i,2002,12509757
darrow,i,2009,24334645
darrow,i,1953,35908431
mason,t,2007,17901688
mason,t,2007,3858746
mason,t,2007,2887437
mason,t,1993,29785
mason,t,1993,1339563
mason,t,1993,67415
mason,t,1986,1233576
mason,t,1986,331586
mason,t,1986,22906962
mason,t,1966,3429543
mason,t,1966,12624564
mason,t,1966,24313845
mason,b,2012,30818824
mason,b,2012,21153376
mason,b,2012,8866201
mason,i,2001,4073844
mason,i,2003,3701117
mason,i,2009,21836707
mason,i,1999,14261075
mason,i,1949,3584252
marine,i,1996,29785
marine,i,1971,1190017
marine,i,1956,8420622
marine,i,1953,21774390
marine,i,1998,12150716
ernest,t,1963,9325204
ernest,i,1996,5570745
ernest,i,1992,105972
ernest,i,2007,8317598
ernest,i,2012,27872371
ernest,i,2011,27947883
baxter,i,2005,473086
baxter,i,2003,1247973
baxter,i,1996,29785
baxter,i,2002,14290295
baxter,i,1960,43849
paxton,t,2007,17101981
paxton,t,2007,2331662
paxton,t,2007,4572965
paxton,i,1996,102026
paxton,i,2002,249876
paxton,i,2000,2478590
paxton,i,2009,23292052
paxton,i,1961,6178986
patrick,t,1976,21913863
patrick,t,1976,12098561
patrick,t,1976,6421844
patrick,t,2006,537024
patrick,t,2006,1336308
patrick,t,2006,699208
patrick,t,1928,5566250
patrick,t,1928,24604346
patrick,b,1991,685938
patrick,b,1991,920468
patrick,b,1991,949131
patrick,b,1984,442308
patrick,b,1984,106357
patrick,b,1984,2805108
patrick,i,2000,5026441
patrick,i,1999,4393011
patrick,i,1996,3210303
patrick,i,2011,35043219
patrick,i,2001,2352505
hendrix,i,1996,29785
hendrix,i,1993,11059900
hendrix,i,1984,27074494
elaine,t,1970,29942
elaine,t,1970,3010079
elaine,t,1970,25832046
elaine,b,1927,24162353
elaine,i,2000,4095638
elaine,i,1980,46505
elaine,i,2010,25322634
elaine,i,2003,880056
elaine,i,2007,8796916
robinson,i,1988,97646
robinson,i,1962,4607980
robinson,i,1994,336808
robinson,i,2008,15122117
robinson,i,1967,12515229
braddock,t,2003,1424754
braddock,t,2003,1384107
braddock,t,2003,975900
braddock,i,1967,29942
braddock,i,2007,4410141
braddock,i,1984,9461535
braddock,i,1977,5480913
braddock,i,1968,14052970
claire,t,2005,1385251
claire,t,2005,3244005
claire,t,2005,2271177
claire,t,1995,724258
claire,t,1995,1037120
claire,t,1995,676038
claire,t,1982,29943
claire,t,1982,1803595
claire,t,1982,3865475
claire,t,1971,15047111
claire,t,1971,454812
claire,t,1971,21469592
claire,b,2000,594815
claire,b,2000,11414473
claire,b,2000,1735236
claire,i,2011,32622256
claire,i,2010,28388755
claire,i,2006,4362261
claire,i,2009,11020906
claire,i,1988,30416355
carl,t,1925,761448
carl,t,1925,761458
carl,t,1976,3876620
carl,t,1976,23866633
carl,t,1976,12098561
carl,t,2008,11659396
carl,t,2008,27372372
carl,t,2008,473086
carl,i,2002,26163035
carl,i,1996,13144612
carl,i,1985,1367452
carl,i,2009,27836887
carl,i,1995,3700174
reynolds,i,1985,28990816
reynolds,i,2005,504242
reynolds,i,1998,684771
reynolds,i,2000,19317632
reynolds,i,2006,12688359
vernon,t,2006,667371
vernon,t,2006,670407
vernon,t,2006,5766046
vernon,i,2001,667361
vernon,i,2002,1468099
vernon,i,2011,27372372
vernon,i,2010,9834441
vernon,i,1985,29943
allison,t,2005,1025150
allison,t,2005,18953471
allison,t,2005,3837375
allison,t,1961,7543423
allison,t,1961,24188674
allison,t,1961,9142893
allison,t,1955,896395
allison,t,1955,22996332
allison,t,1955,3220552
allison,t,1944,20770694
allison,t,1944,2684680
allison,i,1985,29943
allison,i,1977,66870
allison,i,1998,1782182
allison,i,2010,24707025
allison,i,1993,1962219
betsy,t,1969,2410175
betsy,t,1969,6805971
betsy,b,1941,14589005
betsy,b,1941,25202209
betsy,b,2006,11639895
betsy,b,2006,3782980
betsy,b,2006,15567352
betsy,i,1976,30000
betsy,i,1995,3343617
betsy,i,1999,2399430
betsy,i,1992,2848051
betsy,i,1948,616554
iris,t,2012,26588977
iris,t,2012,27608778
iris,t,2012,29341577
iris,t,1997,871658
iris,t,1997,462749
iris,t,1997,435566
iris,i,1976,30000
iris,i,2006,5047484
iris,i,2007,27594853
iris,i,2005,17261204
iris,i,1984,11213660
travis,t,2000,159447
travis,t,2000,284697
travis,t,2000,818002
travis,t,2006,7715229
travis,t,2006,3037944
travis,t,2006,4018828
travis,t,1957,1755675
travis,i,1976,30000
travis,i,1995,105872
travis,i,2011,32145126
travis,i,1987,2209172
travis,i,1996,67422
clarice,i,1991,30006
clarice,i,2001,623452
clarice,i,1964,1227422
clarice,i,1995,4446490
clarice,i,2009,20629940
martin,t,1979,352795
martin,t,1979,558970
martin,t,1979,15119799
martin,t,1948,1863523
martin,t,1948,2679044
martin,t,1948,5975630
martin,t,1985,235418
martin,t,1985,1031588
martin,t,1985,936787
martin,t,2010,28387289
martin,t,2010,4295195
martin,t,2010,1424178
martin,b,1963,985064
martin,b,1963,1365630
martin,b,1963,2229732
martin,b,1957,76335
martin,b,1957,10932698
martin,b,1957,2120494
martin,b,1994,30006
martin,b,1994,213246
martin,b,1994,1055466
martin,i,1975,19767434
martin,i,2006,6694349
martin,i,2005,6645089
martin,i,2001,2636420
martin,i,2002,3306822
starling,i,1991,30006
starling,i,2001,623452
starling,i,1996,515151
starling,i,1992,33420460
starling,i,2008,18484723
hannibal,i,1991,30006
hannibal,i,2001,623452
hannibal,i,2002,698242
hannibal,i,2004,1129583
hannibal,i,2007,1976777
ruth,t,1935,26971778
ruth,t,1935,24069831
ruth,t,1935,24224842
ruth,t,1947,14577660
ruth,t,1947,15799182
ruth,t,1947,20475120
ruth,t,1971,74868
ruth,t,1971,3887641
ruth,t,1971,24633376
ruth,t,1959,4828849
ruth,t,1959,9521170
ruth,t,1959,18992327
ruth,t,2011,23228817
ruth,t,2011,3517536
ruth,t,2011,21754296
ruth,b,1924,9798566
ruth,b,1924,789953
ruth,b,1924,5566093
ruth,i,1991,2514817
ruth,i,1997,410036
ruth,i,2002,633883
ruth,i,2010,25888726
ruth,i,1996,1181830
crawford,i,1991,30006
crawford,i,2002,698242
crawford,i,2007,5795788
crawford,i,1955,27280272
crawford,i,2000,7306824
frederick,t,1959,628843
frederick,t,2001,698242
frederick,t,2001,4451435
frederick,t,2001,750694
frederick,i,1991,32987124
frederick,i,1990,380123
frederick,i,1980,106344
frederick,i,1986,600235
frederick,i,2010,24709671
chilton,i,1991,30006
chilton,i,2002,698242
chilton,i,1986,600235
trinity,t,1999,30007
trinity,i,2003,24236900
smith,t,2009,26717073
smith,t,2009,16578764
smith,t,2009,27588976
smith,i,1999,10528538
smith,i,1997,4908122
smith,i,2003,9570811
smith,i,2005,18647486
smith,i,2004,9053521
neo,i,1999,30007
neo,i,2003,210998
neo,i,2001,1344667
neo,i,2000,5766232
morpheus,i,1999,30007
morpheus,i,2003,210998
morpheus,i,2000,5766232
cooper,t,2003,473273
cooper,t,2003,451821
cooper,t,2003,703687
cooper,t,1997,600320
cooper,t,1997,380517
cooper,t,1997,2144178
cooper,t,1991,555857
cooper,t,1991,9079357
cooper,t,1991,24005326
cooper,b,2010,3006708
cooper,b,2010,25854460
cooper,b,2010,1964091
cooper,i,1968,3156200
cooper,i,1952,74011
cooper,i,2007,9590685
cooper,i,1955,1267905
cooper,i,2008,14964780
judy,t,1938,12450050
judy,t,1938,884536
judy,t,1938,28726365
judy,t,1955,76617
judy,t,1955,76040
judy,t,1955,18716845
judy,t,1932,19034709
judy,t,1932,10398910
judy,t,1932,21241505
judy,t,1968,30275
judy,t,1968,12107666
judy,t,1975,1159860
judy,t,1975,26727790
judy,t,1975,15432504
judy,b,1944,6103640
judy,b,1944,3673691
judy,i,2007,20955374
judy,i,1995,3700174
judy,i,2008,10780993
judy,i,2003,8764467
judy,i,2005,4538840
helen,t,1935,18002266
helen,t,1935,14434425
helen,t,1935,4717823
helen,t,1941,12498936
helen,t,1941,13926329
helen,t,1941,27227807
helen,t,1947,8201962
helen,t,1947,5413972
helen,t,1947,3679052
helen,t,1954,74011
helen,t,1954,73422
helen,t,1954,763753
helen,t,1960,413949
helen,t,1960,1662223
helen,t,1960,21069604
helen,b,1923,30003165
helen,b,1923,17161055
helen,i,1993,20320591
helen,i,1994,9469327
helen,i,2004,1597802
helen,i,2012,31960682
helen,i,2007,32799763
barbra,i,1968,30275
ventura,i,1984,30327
ventura,i,1994,4681500
ventura,i,2001,54030
ventura,i,1995,537416
ventura,i,2002,1755731
kyle,t,1981,30327
kyle,t,1981,12505370
kyle,t,2008,13670373
kyle,t,2008,28150124
kyle,t,2008,4476914
kyle,t,1946,5429235
kyle,b,1992,2932836
kyle,b,1992,8454631
kyle,b,1992,20028285
kyle,b,1998,232795
kyle,b,1998,10071292
kyle,b,1998,1164579
kyle,i,2006,7921068
kyle,i,2005,6135427
kyle,i,2003,4232814
kyle,i,2001,4276030
kyle,i,2004,1683542
ginger,t,1989,5846373
ginger,t,1995,695780
ginger,b,2010,4078865
ginger,b,2010,16264226
ginger,b,2010,26518930
ginger,i,1984,8675963
ginger,i,2000,2925678
ginger,i,2001,963435
ginger,i,2003,14065156
ginger,i,2002,396470
matt,t,1954,1925869
matt,t,1954,1591865
matt,t,1954,26726831
matt,i,1984,265143
matt,i,2013,30294906
matt,i,1975,74830
matt,i,2008,20368447
matt,i,2011,35412577
reese,t,2002,547448
reese,t,2002,6947457
reese,t,2002,2724358
reese,t,1994,545187
reese,t,1994,4343377
reese,t,1994,13718952
reese,t,1984,30327
reese,b,2011,13670373
reese,b,2011,18850952
reese,b,2011,36239136
reese,i,1975,75259
reese,i,2005,23965213
reese,i,2004,1036208
reese,i,1973,26009491
reese,i,1972,17778996
connor,t,1991,34344124
connor,t,1991,1840870
connor,t,1991,4440305
connor,t,1984,30327
connor,t,1984,4440277
connor,b,2003,225615
connor,b,2003,342741
connor,b,2003,1745413
connor,i,2009,21052275
connor,i,2007,3710785
connor,i,1998,308430
connor,i,1940,62592
connor,i,2006,5646653
sarah,t,1973,75270
sarah,t,1973,1345521
sarah,t,1973,13672363
sarah,t,2012,20777420
sarah,t,2012,23829273
sarah,t,2012,25854460
sarah,t,1959,4731909
sarah,t,1959,12326268
sarah,t,1959,19920190
sarah,t,1966,1556135
sarah,t,1966,28256430
sarah,b,1981,30327
sarah,b,1981,451062
sarah,b,1981,545795
sarah,b,2000,370064
sarah,b,2000,666923
sarah,b,2000,450141
sarah,b,1942,8857538
sarah,b,1942,24225564
sarah,b,1942,24069500
sarah,i,2006,26334101
sarah,i,1991,8913027
sarah,i,1996,303039
sarah,i,1995,2622711
sarah,i,2007,14208812
julie,t,1954,9104588
julie,t,1954,16885650
julie,t,1954,2200771
julie,t,1990,451109
julie,t,1990,1839695
julie,t,1990,1118829
julie,t,1938,1396988
julie,t,1938,145631
julie,t,1938,2711674
julie,t,1998,673613
julie,t,1998,255049
julie,t,1998,657797
julie,t,1929,3755817
julie,b,1973,417479
julie,b,1973,21186638
julie,b,1973,23389321
julie,i,2010,26967686
julie,i,2009,23239530
julie,i,2011,33740115
julie,i,2007,8752596
julie,i,2006,6436682
jill,t,1962,6322029
jill,t,1962,8884368
jill,t,1962,906173
jill,t,1989,4377259
jill,t,1989,23447923
jill,t,1941,3740551
jill,t,1941,9679403
jill,t,1941,20915811
jill,t,1995,1721255
jill,t,1995,6121312
jill,t,1995,171559
jill,t,2001,797798
jill,t,2001,366111
jill,t,2001,6446995
jill,b,1968,284676
jill,b,1968,22392443
jill,b,1968,5453093
jill,b,1979,74930
jill,b,1979,2002104
jill,b,1979,6421844
jill,i,2008,21690482
jill,i,2005,18184645
jill,i,1985,74537
jill,i,2011,23955746
jill,i,2007,7194265
hamilton,b,1970,19922880
hamilton,b,1970,27670038
hamilton,i,2004,5130772
hamilton,i,2011,30843639
hamilton,i,1990,129644
hamilton,i,2009,6399993
hamilton,i,2000,8236817
cole,t,1990,695266
cole,t,1990,651322
cole,t,1990,12433713
cole,t,2013,26717073
cole,t,2013,32330027
cole,t,2013,30271101
cole,t,1981,1841530
cole,t,1981,3161156
cole,t,1981,6152065
cole,b,2000,30582
cole,b,2000,657446
cole,b,2000,695283
cole,b,2009,10433895
cole,b,2009,12207260
cole,b,2009,11845883
cole,b,1985,1123132
cole,i,1995,1786421
cole,i,2005,25850303
cole,i,2004,854045
cole,i,1966,12144422
cole,i,1996,1117266
kathryn,t,1941,2748481
kathryn,t,2010,25245866
kathryn,t,2010,11467488
kathryn,t,2010,24449669
kathryn,b,1986,1173339
kathryn,b,1986,689785
kathryn,b,1986,143890
kathryn,i,1995,30575
kathryn,i,1997,238810
kathryn,i,1999,93559
kathryn,i,2000,2619009
kathryn,i,2004,3447112
fergus,t,1993,30581
fergus,t,1993,27581436
fergus,i,2012,16839300
fergus,i,2010,27314248
fergus,i,2005,2510385
fergus,i,2009,12732451
fergus,i,2006,1101306
jody,t,1992,54173
jody,t,1992,30581
jody,t,1992,10037860
jody,t,2000,594815
jody,t,2000,710094
jody,t,2000,1425483
jody,i,2010,22030425
jody,i,1996,28822768
jude,t,2007,4399897
jude,t,2007,5388717
jude,t,2007,5558615
jude,t,2001,1774803
jude,t,2001,3822078
jude,t,2001,10676879
jude,i,1992,30581
jude,i,1995,2398807
jude,i,1996,286836
jude,i,2011,30271101
jude,i,2003,6263827
darren,i,1999,30582
darren,i,2007,9825500
darren,i,2010,20506905
darren,i,2008,12918906
darren,i,2001,1374201
vincent,t,1986,228355
vincent,t,1986,1233576
vincent,t,1986,168561
vincent,t,2002,30582
vincent,t,2002,826409
vincent,t,2002,289591
vincent,t,1976,628302
vincent,b,1990,129644
vincent,b,1990,3529964
vincent,b,1990,1380313
vincent,i,1994,23752558
vincent,i,1995,537416
vincent,i,1997,3422774
vincent,i,1998,7379506
vincent,i,2006,20713272
grey,t,2010,20777420
grey,t,2010,12507175
grey,t,2010,11453579
grey,i,1999,15515562
grey,i,1996,52389
grey,i,2006,7460227
grey,i,2001,4892282
grey,i,2003,6916023
malcolm,t,1985,265975
malcolm,t,1985,1853602
malcolm,t,1985,4969123
malcolm,t,2009,22933412
malcolm,t,2009,3524655
malcolm,t,2009,5551144
malcolm,b,1992,68485
malcolm,b,1992,129602
malcolm,b,1992,300972
malcolm,i,1999,956598
malcolm,i,1997,648921
malcolm,i,2001,2595680
malcolm,i,2000,11613765
malcolm,i,1996,3371045
anna,t,1944,74942
anna,t,1944,9231651
anna,t,1944,11635934
anna,t,1923,15330597
anna,t,1923,5566075
anna,t,1923,5566085
anna,t,1992,171066
anna,t,1992,2605689
anna,t,1992,19708587
anna,t,1952,71473
anna,t,1952,1614042
anna,t,1952,32864663
anna,t,1977,1149303
anna,t,1977,2531044
anna,t,1977,5878592
anna,b,2002,30582
anna,b,2002,204019
anna,b,2002,548259
anna,i,2008,21690482
anna,i,2007,7756010
anna,i,1987,23704264
anna,i,2009,17437799
anna,i,2006,10405086
lynn,t,1978,1716822
lynn,t,1978,2371682
lynn,t,1978,106337
lynn,t,1936,180912
lynn,t,1936,14498349
lynn,t,1936,12798963
lynn,t,1993,692785
lynn,t,1993,4865852
lynn,t,1999,30582
lynn,t,1999,142457
lynn,t,1999,1880706
lynn,b,1955,11670299
lynn,b,1955,27742950
lynn,i,1984,423371
lynn,i,2011,30742676
lynn,i,2006,22968845
lynn,i,2009,3517536
lynn,i,2010,23318059
brooks,t,2010,5101743
brooks,t,2010,11763661
brooks,t,2010,10542206
brooks,t,2002,501340
brooks,t,2002,633883
brooks,t,2002,464883
brooks,i,1994,30625
brooks,i,1998,6473343
brooks,i,1997,2472440
brooks,i,1987,26392517
brooks,i,1991,5501976
andy,t,1956,25615135
andy,t,1956,6057891
andy,t,1956,23998137
andy,t,1988,89631
andy,t,1988,534792
andy,t,1988,67415
andy,t,1973,2223425
andy,t,1973,12082059
andy,t,1995,30625
andy,t,1995,53085
andy,t,1995,695780
andy,b,2007,1213838
andy,b,2007,3006708
andy,b,2007,2021400
andy,b,1982,8904958
andy,b,1948,16885650
andy,b,1948,24027834
andy,b,1948,24190433
andy,i,1999,2624521
andy,i,1997,2111519
andy,i,2010,35494723
andy,i,1978,24608768
andy,i,2012,34004383
diamond,t,1989,770144
diamond,t,1989,2304640
diamond,t,1989,33646965
diamond,t,2009,12064359
diamond,t,2009,10328139
diamond,t,2009,34059469
diamond,b,2000,171628
diamond,b,2000,1189552
diamond,b,2000,2564151
diamond,i,1994,30625
diamond,i,1995,695780
diamond,i,1976,725468
diamond,i,1946,19950293
diamond,i,1935,10583724
ellis,t,2011,29007186
ellis,t,2011,9034057
ellis,t,2011,27538824
ellis,t,2002,1128661
ellis,t,2002,2096043
ellis,t,2002,1469871
ellis,i,1994,30625
ellis,i,2007,9098193
ellis,i,1988,97646
ellis,i,1997,142457
ellis,i,2006,2706589
hadley,t,2009,12925911
hadley,t,2009,3037944
hadley,t,2009,27405104
hadley,t,1994,30625
